label,message
spam,"Urgent! call 09066612661 from landline. Your complementary 4* Tenerife Holiday or £10,000 cash await collection SAE T&Cs PO Box 3 WA14 2PX 150ppm 18+ Sender: Hol Offer"
ham, &lt;#&gt;  in mca. But not conform.
ham,"Hmm ok, i'll stay for like an hour cos my eye is really sore!"
ham,"Sorry, I'll call later"
ham,Po de :-):):-):-):-). No need job aha.
ham,Congrats kano..whr s the treat maga?
ham,Hi this is yijue... It's regarding the 3230 textbook it's intro to algorithms second edition... I'm selling it for $50...
ham,Yar but they say got some error.
ham,U in town alone?
spam,URGENT! We are trying to contact you. Last weekends draw shows that you have won a £900 prize GUARANTEED. Call 09061701939. Claim code S89. Valid 12hrs only
ham,Are you up for the challenge? I know i am :)
ham,Nothing spl..wat abt u and whr ru?
ham,They just talking thats it de. They wont any other.
ham,Great! I shoot big loads so get ready!
ham,Whom you waited for yesterday
ham,Lol ... I knew that .... I saw him in the dollar store
ham,Ha... Then we must walk to everywhere... Cannot take tram. My cousin said can walk to vic market from our hotel 
ham,Den wat will e schedule b lk on sun?
ham,Okay... We wait ah
ham,Havent mus ask if u can 1st wat. Of meet 4 lunch den u n him meet can already lor. Or u wan 2 go ask da ge 1st then confirm w me asap?
ham,"Tonight? Yeah, I'd be down for that"
ham,Are there TA jobs available? Let me know please cos i really need to start working
spam,Married local women looking for discreet action now! 5 real matches instantly to your phone. Text MATCH to 69969 Msg cost 150p 2 stop txt stop BCMSFWC1N3XX
ham,I not busy juz dun wan 2 go so early.. Hee.. 
ham,Waiting in e car 4 my mum lor. U leh? Reach home already?
ham,"That day ü say ü cut ur hair at paragon, is it called hair sense? Do ü noe how much is a hair cut? "
spam,Please CALL 08712402779 immediately as there is an urgent message waiting for you
ham,Yeah imma come over cause jay wants to do some drugs
ham,This pen thing is beyond a joke. Wont a Biro do? Don't do a masters as can't do this ever again! 
ham,"Japanese Proverb: If one Can do it, U too Can do it, If none Can do it,U must do it Indian version: If one Can do it, LET HIM DO it.. If none Can do it,LEAVE it!! And finally Kerala version: If one can do it, Stop him doing it.. If none can do it, Make a strike against it ..."
ham,K k:) sms chat with me.
ham,Well. You know what i mean. Texting
ham,HI BABE U R MOST LIKELY TO BE IN BED BUT IM SO SORRY ABOUT TONIGHT! I REALLY WANNA SEE U TOMORROW SO CALL ME AT 9. LOVE ME XXX
ham,The evo. I just had to download flash. Jealous?
ham,Can i meet ü at 5.. As 4 where depends on where ü wan 2 in lor..
ham,"Lemme know when I can swing by and pick up, I'm free basically any time after 1 all this semester"
ham,Right it wasnt you who phoned it was someone with a number like yours!
ham,"Uncle G, just checking up on you. Do have a rewarding month"
ham,Call him and say you not coming today ok and tell them not to fool me like this ok
ham,Don no da:)whats you plan?
ham,My uncles in Atlanta. Wish you guys a great semester.
spam,"URGENT, IMPORTANT INFORMATION FOR O2 USER. TODAY IS YOUR LUCKY DAY! 2 FIND OUT WHY LOG ONTO HTTP://WWW.URAWINNER.COM THERE IS A FANTASTIC SURPRISE AWAITING FOR YOU"
spam,GENT! We are trying to contact you. Last weekends draw shows that you won a £1000 prize GUARANTEED. Call 09064012160. Claim Code K52. Valid 12hrs only. 150ppm 
ham,I walked an hour 2 c u! doesnt that show I care y wont u believe im serious?
ham,"Hi. Hope ur day * good! Back from walk, table booked for half eight. Let me know when ur coming over."
ham,U still going to the mall?
ham,Hey. For me there is no leave on friday. Wait i will ask my superior and tell you..
ham,"Well done, blimey, exercise, yeah, i kinda remember wot that is, hmm. "
ham,Hey loverboy! I love you !! I had to tell ... I look at your picture and ache to feel you between my legs ... Fuck I want you ... I need you ... I crave you .
ham,"Hey babe, my friend had to cancel, still up for a visit ?"
ham,Sitting ard nothing to do lor. U leh busy w work?
ham,"Haha... Where got so fast lose weight, thk muz go 4 a month den got effect... Gee,later we go aust put bk e weight."
spam,"You can stop further club tones by replying ""STOP MIX"" See my-tone.com/enjoy. html for terms. Club tones cost GBP4.50/week. MFL, PO Box 1146 MK45 2WT (2/3)"
spam,* FREE* POLYPHONIC RINGTONE Text SUPER to 87131 to get your FREE POLY TONE of the week now! 16 SN PoBox202 NR31 7ZS subscription 450pw
ham,"you are sweet as well, princess. Please tell me your likes and dislikes in bed..."
ham,Well i know Z will take care of me. So no worries.
ham,Only saturday and sunday holiday so its very difficult:)
ham,Ok. So april. Cant wait
ham,Yes I know the cheesy songs from frosty the snowman :)
ham,You've always been the brainy one.
ham,"Oops, I'll let you know when my roommate's done"
ham,Joy's father is John. Then John is the NAME of Joy's father. Mandan
spam,You have 1 new message. Please call 08718738034.
ham,You got job in wipro:)you will get every thing in life in 2 or 3 years.
ham,How are you doing? Hope you've settled in for the new school year. Just wishin you a gr8 day
ham,I will be gentle baby! Soon you will be taking all  &lt;#&gt;  inches deep inside your tight pussy...
ham,"Received, understood n acted upon!"
ham,Wat's my dear doing? Sleeping ah?
ham,"Daddy, shu shu is looking 4 u... U wan me 2 tell him u're not in singapore or wat?"
ham,Lol that's different. I don't go trying to find every real life photo you ever took.
ham,Yeah I can still give you a ride
ham,I can ask around but there's not a lot in terms of mids up here
ham,I ask if u meeting da ge tmr nite...
ham,"Trust me. Even if isn't there, its there."
ham,"Very hurting n meaningful lines ever: ""I compromised everything for my love, But at d end my love compromised me for everything:-("".. Gud mornin:-)"
ham,Please tell me not all of my car keys are in your purse
ham,So what did the bank say about the money?
ham,"You know, wot people wear. T shirts, jumpers, hat, belt, is all we know. We r at Cribbs"
spam,1000's of girls many local 2 u who r virgins 2 this & r ready 2 4fil ur every sexual need. Can u 4fil theirs? text CUTE to 69911(£1.50p. m)
ham,Where r we meeting?
ham,We got a divorce. Lol. She.s here
ham,"K give me a sec, breaking a  &lt;#&gt;  at cstore"
ham,"I can probably come by, everybody's done around  &lt;#&gt;  right?"
ham,Text her. If she doesnt reply let me know so i can have her log in
ham,Ya srsly better than yi tho
ham,"Now u sound like manky scouse boy steve,like! I is travelling on da bus home.wot has u inmind 4 recreation dis eve?"
ham,Ok... Take ur time n enjoy ur dinner...
ham,Are you going to write ccna exam this week??
ham,"Its ok, if anybody asks abt me, u tel them..:-P"
spam,Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed £1000 cash or £5000 prize!
spam,Please CALL 08712402972 immediately as there is an urgent message waiting for you
ham,And pls pls drink plenty plenty water
ham,Msgs r not time pass.They silently say that I am thinking of U right now and also making U think of me at least 4 a moment. Gd nt.swt drms @Shesil
ham,I dont thnk its a wrong calling between us
ham,I will cme i want to go to hos 2morow. After that i wil cme. This what i got from her dear what to do. She didnt say any time
ham,"My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE !! and I was waiting on the sofa.. ... ..... ' NAKED...!"
ham,I like to talk pa but am not able to. I dont know y.
ham,U attend ur driving lesson how many times a wk n which day?
ham,"Hello, my boytoy! I made it home and my constant thought is of you, my love. I hope your having a nice visit but I can't wait till you come home to me ...*kiss*"
ham,Howz pain?hope u r fine..
ham,Hmmm:)how many players selected?
ham,Ü dun wan to watch infernal affair?
ham,Ranjith cal drpd Deeraj and deepak 5min hold
spam,URGENT! We are trying to contact U. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050003091 from land line. Claim C52. Valid 12hrs only
ham,What happen dear. Why you silent. I am tensed
ham,Keep yourself safe for me because I need you and I miss you already and I envy everyone that see's you in real life
ham,"I feel like a dick because I keep sleeping through your texts and facebook messages. Sup, you in town?"
spam,Do you want a new video handset? 750 anytime any network mins? Half Price Line Rental? Camcorder? Reply or call 08000930705 for delivery tomorrow
ham,Nope wif my sis lor... Aft bathing my dog then i can bathe... Looks like it's going 2 rain soon.
ham,Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng
ham,Y dun cut too short leh. U dun like ah? She failed. She's quite sad.
ham,Actually I decided I was too hungry so I haven't left yet :V
ham,Goodmorning today i am late for  &lt;DECIMAL&gt; min.
ham,Carlos'll be here in a minute if you still need to buy
ham,Yetunde i'm in class can you not run water on it to make it ok. Pls now.
ham,R U &SAM P IN EACHOTHER. IF WE MEET WE CAN GO 2 MY HOUSE
spam,8007 FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W4 5WQ norm 150p/tone 16+
ham,"Cool breeze... Bright sun... Fresh flower... Twittering birds... All these waiting to wish u: ""GOODMORNING &amp; HAVE A NICE DAY"" :)"
ham,Package all your programs well
ham,Yar lor wait 4 my mum 2 finish sch then have lunch lor... I whole morning stay at home clean my room now my room quite clean... Hee...
ham,So its to be poking man everyday that they teach you in canada abi! How are you. Just saying hi.
ham,Play w computer? Aiyah i tok 2 u lor?
ham,I could ask carlos if we could get more if anybody else can chip in
ham,Now project pa. After that only i can come.
spam,A £400 XMAS REWARD IS WAITING FOR YOU! Our computer has randomly picked you from our loyal mobile customers to receive a £400 reward. Just call 09066380611
ham,Hey!!! I almost forgot ... Happy B-day babe ! I love ya!!
ham,"TODAY is Sorry day.! If ever i was angry with you, if ever i misbehaved or hurt you? plz plz JUST SLAP URSELF Bcoz, Its ur fault, I'm basically GOOD"
ham,"Sez, hows u & de arab boy? Hope u r all good give my love 2 evry1 love ya eshxxxxxxxxxxx"
ham,Hi da:)how is the todays class?
ham,"Just dropped em off, omw back now"
ham,Doesn't g have class early tomorrow and thus shouldn't be trying to smoke at  &lt;#&gt;
ham,We stopped to get ice cream and will go back after
ham,Not thought bout it... || Drink in tap & spile at seven. || Is that pub on gas st off broad st by canal. || Ok?
spam,Guess what! Somebody you know secretly fancies you! Wanna find out who it is? Give us a call on 09065394973 from Landline DATEBox1282EssexCM61XN 150p/min 18
ham,"Ta-Daaaaa! I am home babe, are you still up ?"
ham,Dont pick up d call when something important is There to tell. Hrishi
ham,Happy valentines day I know its early but i have hundreds of handsomes and beauties to wish. So i thought to finish off aunties and uncles 1st...
spam,"Free entry to the gr8prizes wkly comp 4 a chance to win the latest Nokia 8800, PSP or £250 cash every wk.TXT GREAT to 80878 http//www.gr8prizes.com 08715705022"
spam,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094594
ham,I'm good. Have you registered to vote?
ham,I asked you to call him now ok
spam,RT-KIng Pro Video Club>> Need help? info@ringtoneking.co.uk or call 08701237397 You must be 16+ Club credits redeemable at www.ringtoneking.co.uk! Enjoy!
ham,"K so am I, how much for an 8th? Fifty?"
ham,I sent lanre fakeye's Eckankar details to the mail box
ham,.Please charge my mobile when you get up in morning.
ham,Leave it de:-). Start Prepare for next:-)..
ham,Then any special there?
ham,2 laptop... I noe infra but too slow lar... I wan fast one
spam,You have WON a guaranteed £1000 cash or a £2000 prize. To claim yr prize call our customer service representative on 08714712412 between 10am-7pm Cost 10p
ham,Siva is in hostel aha:-.
ham,I am taking half day leave bec i am not well
ham,I need you to be in my strong arms...
spam,"For ur chance to win a £250 cash every wk TXT: ACTION to 80608. T's&C's www.movietrivia.tv custcare 08712405022, 1x150p/wk"
ham,"Sounds good, keep me posted"
ham,Congrats. That's great. I wanted to tell you not to tell me your score cos it might make me relax. But its motivating me so thanks for sharing
spam,"Hi this is Amy, we will be sending you a free phone number in a couple of days, which will give you an access to all the adult parties..."
